performance,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,duration,lifetime_gross,nrOfNewsArticles,nrOfNominations,nrOfPhotos,nrOfUserReviews,nrOfWins,ratingCount,ratingInteger,title,year
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7440,19733089,46,6,62,518,1,37028,7,THE PLEDGE,2001
Fail,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7860,25543895,56,0,40,216,0,24960,6,CAPTAIN CORELLI'S MANDOLIN,2001
Success,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6420,1203794,198,0,22,1105,0,216012,8,EQUILIBRIUM,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,1815864,26,0,25,121,2,11170,7,THE DANGEROUS LIVES OF ALTAR BOYS,2002
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5400,19402030,25,0,72,196,0,29255,6,SAVING SILVERMAN,2001
Fail,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,112952899,33,6,58,78,2,28573,5,DR. DOLITTLE 2,2001
Success,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6960,183417150,1238,17,54,827,4,301897,8,OCEAN'S ELEVEN,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,29760152,75,0,15,156,0,25747,6,THE NEW GUY,2002
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6900,480811,104,1,68,327,3,25955,7,BULLY,2001
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,51758599,130,0,47,228,0,24475,6,EXIT WOUNDS,2001
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5760,37950822,21,2,44,203,1,56025,6,40 DAYS AND 40 NIGHTS,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7260,741394,24,4,30,127,1,7813,7,CHARLOTTE GRAY,2001
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5700,563373,14,0,10,39,1,2217,6,THE FLUFFER,2001
Fail,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2760,18650521,8,0,5,13,0,1493,7,MICHAEL JORDAN TO THE MAX,2000
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8040,40914068,62,3,114,443,1,46972,6,WINDTALKERS,2002
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5100,7267307,112,0,70,180,0,16094,7,BIG TROUBLE,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5460,13670733,8,0,65,40,0,4833,4,JUWANNA MANN,2002
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6900,108248956,290,11,40,292,2,67812,6,THE PRINCESS DIARIES,2001
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10200,596591,26,18,2,20,4,2136,6,FIZA,2000
Success,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5700,3067312,481,28,28,224,28,23327,8,HEDWIG AND THE ANGRY INCH,2001
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10560,731277,35,17,11,94,2,7818,7,ASOKA,2001
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4620,420224,23,0,6,232,0,13051,5,BAISE-MOI,2000
Success,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6600,21995263,818,56,52,421,55,82768,8,BILLY ELLIOT,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5700,1022324,11,0,7,87,0,3465,7,ALL OVER THE GUY,2001
Fail,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6780,4720371,3,0,18,83,1,2734,7,THE OTHER SIDE OF HEAVEN,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5760,96520674,967,9,51,539,6,95723,6,LEGALLY BLONDE,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6060,38345494,129,0,33,386,0,88195,6,EVOLUTION,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6960,105813373,212,7,93,348,1,113442,6,HOW TO LOSE A GUY IN 10 DAYS,2003
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540,23510841,28,0,21,263,0,25309,7,HEIST,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6480,145103595,150,3,75,425,8,163499,6,AMERICAN PIE 2,2001
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,43061982,109,2,59,561,1,90845,6,REIGN OF FIRE,2002
Fail,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10260,671372,19,30,2,42,25,7018,7,KOI... MIL GAYA,2003
Fail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9420,26731,0,0,0,3,0,503,5,KHILADI 420,2000
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6480,127223418,42,6,38,383,3,69902,6,SWEET HOME ALABAMA,2002
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,66934963,54,5,56,175,1,19323,4,KANGAROO JACK,2003
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6900,41543917,50,0,55,171,0,25623,6,HIGH CRIMES,2002
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12360,121304,2,0,4,26,0,1073,7,FIDEL,2002
Fail,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,5007898,54,0,67,179,0,21513,6,BUBBLE BOY,2001
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5700,241438208,502,23,30,742,16,84424,7,MY BIG FAT GREEK WEDDING,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5520,37182494,109,0,34,131,0,23972,6,UPTOWN GIRLS,2003
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,26793311,70,0,24,281,0,43367,7,BASIC,2003
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11820,1232228,0,0,0,29,0,2290,4,MAIN PREM KI DIWANI HOON,2003
Fail,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,48360547,52,3,24,92,1,24514,5,BIG FAT LIAR,2002
Fail,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8820,123719,0,0,0,5,3,1217,6,HASEENA MAAN JAAYEGI,1999
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5640,35428675,60,0,30,151,0,28005,6,THE RINGER,2005
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5160,153294164,1098,8,128,509,3,56922,5,SCOOBY-DOO,2002
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,34244097,40,0,44,304,0,30434,6,THE HUNTED,2003
Fail,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6780,16007718,181,11,25,273,7,61882,7,CONFESSIONS OF A DANGEROUS MIND,2002
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,9219388,20,0,17,125,0,22368,2,SUPERBABIES: BABY GENIUSES 2,2004
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,336620,88,0,82,89,0,11449,6,WELCOME TO COLLINWOOD,2002
Fail,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,17322606,60,0,43,282,0,37337,5,EIGHT LEGGED FREAKS,2002
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,36381186,9,0,45,136,0,32959,6,NATIONAL SECURITY,2003
Fail,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,17294293,8,1,26,67,1,4894,5,MAX KEEBLE'S BIG MOVE,2001
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,41076018,14,0,39,221,0,38165,6,ORANGE COUNTY,2002
Fail,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,1184096,11,12,34,124,1,22926,7,24 HOUR PARTY PEOPLE,2002
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6840,41675994,901,69,42,644,44,86089,8,THE HOURS,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6240,4059680,260,20,44,375,17,55789,7,SECRETARY,2002
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8280,78122718,192,5,113,734,1,80370,7,WE WERE SOLDIERS,2002
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,25916319,28,0,58,31,0,8291,6,ALL ABOUT THE BENJAMINS,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5820,8384929,109,1,19,139,1,16150,7,THE IMPORTANCE OF BEING EARNEST,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5580,14018296,251,15,47,294,6,33377,7,THE GOOD GIRL,2002
Fail,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,39089928,141,7,107,177,1,27306,6,UNDERCOVER BROTHER,2002
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,126293452,116,7,31,302,4,88182,6,MR. DEEDS,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,4777465,139,10,24,236,7,27153,7,IGBY GOES DOWN,2002
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,12764657,58,0,19,88,0,16837,6,UNDISPUTED,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5100,28564995,55,0,30,216,0,14708,5,SWIMFAN,2002
Fail,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5400,19161999,38,3,31,121,1,15248,7,TUCK EVERLASTING,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540,16357770,69,6,68,168,3,22455,7,WHITE OLEANDER,2002
Fail,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,6073,14,0,10,119,0,5225,6,TED BUNDY,2002
Fail,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,144008,59,0,10,128,0,6453,6,DAHMER,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6660,31273922,529,17,24,511,14,64278,7,MONSTER'S BALL,2001
Success,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7680,201546,117,13,31,91,3,7104,8,ALL OR NOTHING,2002
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6300,36105433,104,0,49,190,1,36551,6,WHAT A GIRL WANTS,2003
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5460,30113491,142,0,39,465,1,64534,5,GHOST SHIP,2002
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6900,279261160,631,6,126,423,2,172126,6,MEET THE FOCKERS,2004
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,52802140,135,0,28,279,0,96780,7,THE RECRUIT,2003
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6600,6532619,164,1,34,421,1,40489,7,THE RULES OF ATTRACTION,2002
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12120,376000,30,12,3,14,1,1549,7,LAJJA,2001
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,1041228,0,7,0,49,3,2944,7,KAANTE,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8100,29077547,422,17,129,745,1,37204,7,RENT,2005
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,213307889,146,19,59,795,5,135890,6,AUSTIN POWERS IN GOLDMEMBER,2002
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5040,15418790,539,0,27,533,0,70975,6,WRONG TURN,2003
Fail,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,497208,0,0,0,34,0,25472,6,TAXI 3,2003
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,33561137,53,4,41,136,1,36526,5,I SPY,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6600,116750901,73,19,142,543,8,142685,7,8 MILE,2002
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8100,31186896,67,0,39,454,0,66653,5,THE CORE,2003
Fail,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,50030461,80,0,34,84,0,10409,5,HOME ON THE RANGE,2004
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7260,6087542,460,6,21,406,7,37906,2,GIGLI,2003
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6240,35667218,120,0,30,309,0,36344,6,JEEPERS CREEPERS 2,2003
Fail,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,35081594,89,0,36,201,0,62226,6,THE HOT CHICK,2002
Fail,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,1439232,93,7,40,63,7,5353,7,THE KID STAYS IN THE PICTURE,2002
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,63860942,127,5,53,257,0,51375,6,MONA LISA SMILE,2003
Success,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,6010990,405,35,49,223,33,38060,8,AMERICAN SPLENDOR,2003
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,135645823,590,5,43,467,2,144841,6,ANGER MANAGEMENT,2003
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,100830111,196,14,183,542,8,87630,5,CHARLIE'S ANGELS: FULL THROTTLE,2003
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,28442574,14,1,30,105,1,5280,5,THE CROCODILE HUNTER: COLLISION COURSE,2002
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5700,56127162,271,0,63,203,0,48107,5,JUST MARRIED,2003
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,110003217,250,2,42,344,2,91582,5,SCARY MOVIE 3,2003
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,34712347,70,0,42,181,0,29564,6,CRADLE 2 THE GRAVE,2003
Success,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5220,3681803,39,0,21,36,0,2095,8,STEP INTO LIQUID,2003
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,26235081,68,0,39,253,1,29446,6,BLOOD WORK,2002
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5400,46961214,367,0,79,460,0,98526,6,FINAL DESTINATION 2,2003
Success,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,21576018,251,8,54,876,34,107852,8,BOWLING FOR COLUMBINE,2002
Fail,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,67406573,130,9,44,281,3,45285,7,HOLES,2003
Fail,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,1571504,46,13,20,110,3,14421,7,VERONICA GUERIN,2003
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6300,41088845,123,7,74,151,4,38208,7,OUT OF TIME,2003
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6060,93354851,95,3,44,258,1,69883,6,TWO WEEKS NOTICE,2002
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6480,3212310,555,0,51,150,0,21517,6,ANYTHING ELSE,2003
Fail,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,13728902,0,0,17,40,0,3470,6,HEY ARNOLD! THE MOVIE,2002
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6360,400948,27,15,38,130,16,18948,8,MY LIFE WITHOUT ME,2003
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6540,337174,55,3,24,76,1,6453,6,THE SINGING DETECTIVE,2003
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,6489476,59,0,76,91,0,14361,5,THE BIG BOUNCE,2004
Fail,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,244082982,1313,19,81,569,25,174678,7,CARS,2006
Fail,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,20991364,101,0,49,152,0,18645,6,LOONEY TUNES: BACK IN ACTION,2003
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,1328679,175,4,160,91,5,17514,7,THUMBSUCKER,2005
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8220,22414961,88,0,33,262,0,14815,6,THE ALAMO,2004
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6420,127154901,30,13,117,337,3,129609,6,2 FAST 2 FURIOUS,2003
Fail,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,1420578,24,3,35,122,3,4687,6,NORTHFORK,2003
Fail,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,23103423,16,0,27,24,0,3599,6,PIGLET'S BIG MOVIE,2003
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,80571655,1664,11,41,723,7,90097,6,THE TEXAS CHAINSAW MASSACRE,2003
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6600,1315498,114,0,28,95,1,7913,6,SYLVIA,2003
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,65660196,134,2,115,311,1,81627,5,LARA CROFT TOMB RAIDER: THE CRADLE OF LIFE,2003
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5580,59484742,143,0,91,396,3,43229,5,THE STEPFORD WIVES,2004
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5880,16328471,54,0,12,107,0,39602,5,THE WHOLE TEN YARDS,2004
Fail,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6240,40202379,713,6,78,634,5,72522,3,CATWOMAN,2004
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5460,36099,47,2,25,151,4,5726,3,DIRTY LOVE,2005
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,34432201,43,0,39,85,0,14289,5,MALIBU'S MOST WANTED,2003
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6780,43610723,104,4,21,306,0,29245,7,UNDER THE TUSCAN SUN,2003
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5760,104565114,249,6,145,322,3,131931,6,AMERICAN WEDDING,2003
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5820,82622655,501,6,75,865,3,74286,6,FREDDY VS. JASON,2003
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8400,120277854,680,32,65,451,6,51780,7,SEABISCUIT,2003
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6960,30940691,55,0,38,245,0,27960,5,HOLLYWOOD HOMICIDE,2003
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,6253026,16,0,22,66,0,4913,7,MAMBO ITALIANO,2003
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,33810189,465,5,47,588,1,101807,6,THE PUNISHER,2004
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8280,317564,0,6,0,23,13,3964,7,SAATHIYA,2002
Fail,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,84216833,52,2,24,143,1,26100,5,SCOOBY-DOO 2: MONSTERS UNLEASHED,2004
Fail,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6240,5001708,155,0,31,199,0,20862,6,CLUB DREAD,2004
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6240,39799191,111,4,87,391,3,71366,6,THE LADYKILLERS,2004
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6240,1060512,145,0,101,151,0,17334,7,WONDERLAND,2003
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7680,124728738,192,8,35,391,6,76688,7,SOMETHING'S GOTTA GIVE,2003
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,31041759,280,13,20,137,2,16827,7,CALENDAR GIRLS,2003
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6360,10284523,116,0,37,263,0,19658,6,SHOPGIRL,2005
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,33832741,122,0,41,150,0,38728,6,STUCK ON YOU,2003
Fail,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6000,12551,3,0,7,18,0,1794,5,DALTRY CALHOUN,2005
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5400,88097164,174,8,42,257,1,91788,6,ALONG CAME POLLY,2004
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5940,120908074,55,9,91,437,6,212235,7,50 FIRST DATES,2004
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,54444,0,0,2,8,3,196,6,L.A. TWISTER,2004
Fail,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10740,1747060,125,34,4,79,8,12611,7,MAIN HOON NA,2004
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,16124543,130,0,21,234,0,68327,7,WAITING...,2005
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9660,305205,0,0,0,3,0,965,5,KHUSHI,2003
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6900,74541707,85,6,63,318,1,44095,7,LADDER 49,2004
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,8586392,35,0,39,145,2,19982,7,AN UNFINISHED LIFE,2005
